id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
23054,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,10.877
23055,4.282,4.643,11.32,3.329,4.282,4.643,11.32,3.329,4.282,4.643,11.32,3.329,4.282,4.643,11.32,3.329,0.029
23056,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,0.002
23057,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,7.14
23058,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,0.026
23059,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,6.339
23060,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,17.198
23061,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,4.284,4.645,11.32,3.332,6.739
23062,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,0.028
23063,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,4.284,4.645,11.32,3.337,7.38
23064,4.292,4.645,11.32,3.337,4.292,4.645,11.32,3.337,4.292,4.645,11.32,3.337,4.292,4.645,11.32,3.337,8.197
23069,4.292,4.643,11.32,3.331,4.292,4.643,11.32,3.331,4.292,4.643,11.32,3.331,4.292,4.643,11.32,3.331,0.003
23070,4.292,4.643,11.32,3.326,4.292,4.643,11.32,3.326,4.292,4.643,11.32,3.326,4.292,4.643,11.32,3.326,7.232
23071,4.287,4.643,11.32,3.326,4.287,4.643,11.32,3.326,4.287,4.643,11.32,3.326,4.287,4.643,11.32,3.326,6.828
23072,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,5.872
23073,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,5.939
23074,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,4.287,4.642,11.32,3.326,7.145
23075,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,26.041
23076,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,4.278,4.642,11.32,3.326,37.256
23077,4.278,4.642,11.32,3.333,4.278,4.642,11.32,3.333,4.278,4.642,11.32,3.333,4.278,4.642,11.32,3.333,0.029
23078,4.279,4.642,11.32,3.333,4.279,4.642,11.32,3.333,4.279,4.642,11.32,3.333,4.279,4.642,11.32,3.333,0.004
23079,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,9.915
23080,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,4.279,4.643,11.32,3.333,0.023
23081,4.279,4.643,11.32,3.328,4.279,4.643,11.32,3.328,4.279,4.643,11.32,3.328,4.279,4.643,11.32,3.328,0.004
23082,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,0.003
23083,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,0.002
23084,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,4.283,4.644,11.32,3.328,0.002
23085,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,6.608
23086,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,4.283,4.644,11.32,3.332,6.493
23087,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,6.665
23088,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,4.282,4.644,11.32,3.332,5.738
23089,4.282,4.644,11.32,3.335,4.282,4.644,11.32,3.335,4.282,4.644,11.32,3.335,4.282,4.644,11.32,3.335,6.197
23090,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,22.54
23091,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,8.177
23092,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,4.281,4.644,11.32,3.335,0.024
23093,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,0.002
23094,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,5.992
23095,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.699
23100,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.789
23101,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,6.897
23102,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,4.282,4.645,11.32,3.331,7.165
23103,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,7.111
23104,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,7.478
23105,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,4.282,4.644,11.32,3.325,33.819
23106,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,18.45
23107,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,4.281,4.645,11.32,3.325,0.026
23108,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,0.003
23109,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,0.002
23110,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,0.001
23111,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,5.211
23112,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,0.017
23113,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,4.28,4.645,11.32,3.327,0.003
23114,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,18.365
23115,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,10.401
23116,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,4.281,4.645,11.32,3.327,0.026
23117,4.281,4.645,11.32,3.326,4.281,4.645,11.32,3.326,4.281,4.645,11.32,3.326,4.281,4.645,11.32,3.326,4.696
23118,4.28,4.645,11.32,3.326,4.28,4.645,11.32,3.326,4.28,4.645,11.32,3.326,4.28,4.645,11.32,3.326,0.023
23119,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,4.689
23120,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,4.28,4.644,11.32,3.326,7.385
23121,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,6.984
23122,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,11.312
23123,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.463
23124,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,6.418
23125,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,4.279,4.644,11.32,3.324,6.3
23126,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,7.083
23127,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,4.28,4.644,11.32,3.324,11.066
23128,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,7.792
23129,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,17.516
23130,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,5.896
23131,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,0.032
23132,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,4.28,4.644,11.32,3.327,0.003
23133,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,6.443
23134,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,4.28,4.644,11.32,3.325,7.008
23135,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,12.34
23139,4.273,4.642,11.32,3.327,4.273,4.642,11.32,3.327,4.273,4.642,11.32,3.327,4.273,4.642,11.32,3.327,8.357
23140,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,6.049
23141,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,4.273,4.642,11.32,3.323,7.593
23142,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,6.649
23143,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,4.283,4.642,11.32,3.323,8.883
23144,4.283,4.642,11.32,3.332,4.283,4.642,11.32,3.332,4.283,4.642,11.32,3.332,4.283,4.642,11.32,3.332,9.692
23145,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,7.911
23146,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,19.722
23147,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,4.279,4.642,11.32,3.332,7.876
23148,4.279,4.642,11.32,3.328,4.279,4.642,11.32,3.328,4.279,4.642,11.32,3.328,4.279,4.642,11.32,3.328,0.024
23149,4.286,4.642,11.32,3.328,4.286,4.642,11.32,3.328,4.286,4.642,11.32,3.328,4.286,4.642,11.32,3.328,0.003
23150,4.286,4.644,11.32,3.328,4.286,4.644,11.32,3.328,4.286,4.644,11.32,3.328,4.286,4.644,11.32,3.328,16.143
23159,4.282,4.642,11.32,3.325,4.282,4.642,11.32,3.325,4.282,4.642,11.32,3.325,4.282,4.642,11.32,3.325,8.483
23160,4.282,4.642,11.32,3.326,4.282,4.642,11.32,3.326,4.282,4.642,11.32,3.326,4.282,4.642,11.32,3.326,7.061
23161,4.28,4.642,11.32,3.326,4.28,4.642,11.32,3.326,4.28,4.642,11.32,3.326,4.28,4.642,11.32,3.326,20.351
23162,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,14.247
23163,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,4.28,4.643,11.32,3.326,0.028
23164,4.28,4.643,11.32,3.33,4.28,4.643,11.32,3.33,4.28,4.643,11.32,3.33,4.28,4.643,11.32,3.33,0.003
23165,4.282,4.643,11.32,3.33,4.282,4.643,11.32,3.33,4.282,4.643,11.32,3.33,4.282,4.643,11.32,3.33,20.146
23166,4.282,4.644,11.32,3.33,4.282,4.644,11.32,3.33,4.282,4.644,11.32,3.33,4.282,4.644,11.32,3.33,0.027
23171,4.281,4.643,11.32,3.328,4.281,4.643,11.32,3.328,4.281,4.643,11.32,3.328,4.281,4.643,11.32,3.328,0.025
23172,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,0.003
23173,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.543
23174,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.798
23175,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,8.386
23176,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,5.648
23177,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,8.483
23178,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,5.587
23179,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,4.281,4.643,11.32,3.327,7.128
23180,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,4.281,4.643,11.32,3.329,8.497
23181,4.291,4.643,11.32,3.329,4.291,4.643,11.32,3.329,4.291,4.643,11.32,3.329,4.291,4.643,11.32,3.329,13.116
23182,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,8.93
23183,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,0.028
23184,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,4.291,4.644,11.32,3.329,11.269
23185,4.28,4.644,11.32,3.329,4.28,4.644,11.32,3.329,4.28,4.644,11.32,3.329,4.28,4.644,11.32,3.329,0.029
23186,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,31.576
23187,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,4.28,4.643,11.32,3.329,0.031
23188,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,0.004
23189,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,4.28,4.643,11.32,3.333,0.002
23190,4.276,4.643,11.32,3.333,4.276,4.643,11.32,3.333,4.276,4.643,11.32,3.333,4.276,4.643,11.32,3.333,0.002
23200,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,0.001
23201,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,4.285,4.643,11.32,3.339,0.001
23202,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,6.884
23203,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,0.026
23204,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,4.284,4.643,11.32,3.339,0.003
23205,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,0.002
23206,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,11.581
23207,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,0.034
23208,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,4.284,4.643,11.32,3.335,6.354
23209,4.284,4.643,11.32,3.334,4.284,4.643,11.32,3.334,4.284,4.643,11.32,3.334,4.284,4.643,11.32,3.334,6.059
23210,4.283,4.643,11.32,3.334,4.283,4.643,11.32,3.334,4.283,4.643,11.32,3.334,4.283,4.643,11.32,3.334,7.219
23211,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,7.52
23212,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,4.283,4.644,11.32,3.334,7.101
23213,4.283,4.644,11.32,3.329,4.283,4.644,11.32,3.329,4.283,4.644,11.32,3.329,4.283,4.644,11.32,3.329,18.358
23214,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,10.582
23215,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,0.043
23216,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.281,4.644,11.32,3.329,4.963
23217,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,0.021
23218,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,19.913
23219,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.398
23220,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,0.029
23221,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.326
23222,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,7.492
23223,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,13.789
23224,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.884
23225,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,0.027
23226,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,6.329
23227,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,9.987
23228,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,10.056
23229,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,5.305
23230,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,6.01
23231,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,4.282,4.644,11.32,3.329,6.691
23232,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,5.177
23233,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,7.02
23234,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,9.368
23235,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.282,4.644,11.32,3.328,4.997
23236,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,7.206
23237,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,4.282,4.644,11.32,3.327,7.619
23238,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,15.825
23239,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,18.737
23240,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,0.031
23241,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,7.858
23242,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,0.032
23247,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,5.935
23248,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,4.281,4.644,11.32,3.327,15.839
23249,4.283,4.644,11.32,3.327,4.283,4.644,11.32,3.327,4.283,4.644,11.32,3.327,4.283,4.644,11.32,3.327,11.895
23250,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,0.028
23251,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,4.283,4.643,11.32,3.327,17.77
23252,4.283,4.643,11.32,3.333,4.283,4.643,11.32,3.333,4.283,4.643,11.32,3.333,4.283,4.643,11.32,3.333,0.025
23253,4.285,4.643,11.32,3.333,4.285,4.643,11.32,3.333,4.285,4.643,11.32,3.333,4.285,4.643,11.32,3.333,20.779
23254,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,0.029
23255,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,4.285,4.644,11.32,3.333,0.003
23256,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,8.447
23257,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,4.285,4.644,11.32,3.349,0.029
23258,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,0.003
23259,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,4.281,4.644,11.32,3.349,40.557
23260,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,0.03
23261,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,40.212
23262,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,0.032
23263,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,0.003
23264,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,4.278,4.644,11.32,3.324,0.002
23265,4.278,4.644,11.32,3.312,4.278,4.644,11.32,3.312,4.278,4.644,11.32,3.312,4.278,4.644,11.32,3.312,0.002
23266,4.277,4.644,11.32,3.312,4.277,4.644,11.32,3.312,4.277,4.644,11.32,3.312,4.277,4.644,11.32,3.312,0.002
23267,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,11.007
23268,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,4.277,4.643,11.32,3.312,0.021
23269,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,0.003
23270,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,0.002
23271,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,4.277,4.643,11.32,3.318,0.002
23272,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,0.001
23273,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,4.277,4.645,11.32,3.318,0.001
23274,4.277,4.645,11.32,3.325,4.277,4.645,11.32,3.325,4.277,4.645,11.32,3.325,4.277,4.645,11.32,3.325,8.676
23275,4.28,4.645,11.32,3.325,4.28,4.645,11.32,3.325,4.28,4.645,11.32,3.325,4.28,4.645,11.32,3.325,10.23
23276,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,4.28,4.643,11.32,3.325,6.075
23277,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,0.038
23278,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,4.28,4.643,11.32,3.331,6.987
23279,4.282,4.643,11.32,3.331,4.282,4.643,11.32,3.331,4.282,4.643,11.32,3.331,4.282,4.643,11.32,3.331,6.81
23280,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,12.606
23281,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,17.362
23282,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,4.282,4.644,11.32,3.331,19.454
23283,4.283,4.644,11.32,3.331,4.283,4.644,11.32,3.331,4.283,4.644,11.32,3.331,4.283,4.644,11.32,3.331,0.028
23284,4.283,4.643,11.32,3.331,4.283,4.643,11.32,3.331,4.283,4.643,11.32,3.331,4.283,4.643,11.32,3.331,0.003
23285,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,4.283,4.643,11.32,3.328,23.312
