id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
12955,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.394
12956,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.479
12957,4.279,4.676,11.32,3.339,,,,,,,,,,,,,5.639
12958,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.965
12960,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.181
12961,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.134
12962,4.279,4.676,11.32,3.339,,,,,,,,,,,,,186.447
12963,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.421
12964,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.942
12965,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.049
12966,4.279,4.675,11.32,3.339,,,,,,,,,,,,,2.197
12967,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.943
12968,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.895
12969,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.778
12970,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.34
12971,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.332
12972,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.546
12973,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.981
12974,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.543
12975,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.343
12977,4.279,4.676,11.32,3.339,,,,,,,,,,,,,0.343
12978,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.397
12979,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.835
12980,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.522
12981,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.63
12982,4.279,4.675,11.32,3.339,,,,,,,,,,,,,2.151
12983,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.535
12984,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.338
12985,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.452
12986,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.246
12987,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.133
12988,4.279,4.676,11.32,3.339,,,,,,,,,,,,,8.004
12989,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.499
12990,4.279,4.676,11.32,3.339,,,,,,,,,,,,,261.596
12991,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.205
12992,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.435
12993,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.211
12994,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.284
12995,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.325
12996,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.671
12997,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.979
12998,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.243
12999,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.957
13002,4.279,4.676,11.32,3.339,,,,,,,,,,,,,0.145
13003,4.279,4.676,11.32,3.339,,,,,,,,,,,,,185.496
13004,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.979
13005,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.211
13006,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.147
13007,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.132
13008,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.163
13009,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.982
13010,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.81
13011,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.494
13012,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.439
13013,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.563
13014,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.676
13015,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.955
13016,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.045
13017,4.279,4.676,11.32,3.339,,,,,,,,,,,,,231.077
13018,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.126
13019,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.292
13020,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.708
13021,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.344
13022,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.651
13023,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.156
13024,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.899
13025,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.413
13026,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.405
13027,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.706
13028,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.556
13029,4.279,4.676,11.32,3.339,,,,,,,,,,,,,10.442
13030,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.581
13031,4.279,4.675,11.32,3.339,,,,,,,,,,,,,256.299
13032,4.279,4.675,11.32,3.339,,,,,,,,,,,,,2.105
13033,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.338
13034,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.254
13035,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.138
13036,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.173
13037,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.549
13038,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.327
13039,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.415
13040,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.514
13041,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.284
13042,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.288
13043,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.726
13044,4.279,4.676,11.32,3.339,,,,,,,,,,,,,143.877
13045,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.829
13046,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.411
13047,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.643
13048,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.3
13049,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.041
13050,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.959
13051,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.528
13052,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.516
13053,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.008
13054,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.204
13055,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.995
13056,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.885
13057,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.938
13058,4.279,4.676,11.32,3.339,,,,,,,,,,,,,233.271
13059,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.121
13061,4.279,4.676,11.32,3.339,,,,,,,,,,,,,0.172
13062,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.935
13063,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.48
13065,4.279,4.675,11.32,3.339,,,,,,,,,,,,,0.153
13066,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.767
13067,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.596
13068,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.377
13069,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.314
13070,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.914
13071,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.859
13072,4.279,4.676,11.32,3.339,,,,,,,,,,,,,257.928
13073,4.279,4.675,11.32,3.339,,,,,,,,,,,,,2.431
13074,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.86
13075,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.34
13076,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.193
13077,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.901
13078,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.388
13079,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.629
13081,4.279,4.676,11.32,3.339,,,,,,,,,,,,,0.13
13082,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.341
13083,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.955
13084,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.865
13085,4.279,4.676,11.32,3.339,,,,,,,,,,,,,140.42
13086,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.256
13087,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.302
13088,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.129
13089,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.155
13091,4.279,4.676,11.32,3.339,,,,,,,,,,,,,0.218
13092,4.279,4.675,11.32,3.339,,,,,,,,,,,,,27.331
13093,4.279,4.675,11.32,3.339,,,,,,,,,,,,,6.951
13094,4.279,4.675,11.32,3.339,,,,,,,,,,,,,4.441
13095,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.513
13096,4.279,4.675,11.32,3.339,,,,,,,,,,,,,14.633
13097,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.099
13098,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.76
13099,4.279,4.676,11.32,3.339,,,,,,,,,,,,,228.701
13100,4.279,4.675,11.32,3.339,,,,,,,,,,,,,1.998
13101,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.59
13102,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.935
13103,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.586
13104,4.279,4.675,11.32,3.339,,,,,,,,,,,,,2.081
13105,4.279,4.676,11.32,3.339,,,,,,,,,,,,,2.177
13106,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.594
13107,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.532
13108,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.787
13109,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.604
13110,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.761
13111,4.279,4.676,11.32,3.339,,,,,,,,,,,,,10.581
13112,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.224
13113,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.192
13114,4.279,4.676,11.32,3.339,,,,,,,,,,,,,35.871
13115,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.581
13116,4.279,4.676,11.32,3.339,,,,,,,,,,,,,27.641
13117,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.244
13118,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.494
13119,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.759
13120,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.249
13122,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.236
13125,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.615
13126,4.279,4.676,11.32,3.339,,,,,,,,,,,,,32.432
13127,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.62
13128,4.279,4.676,11.32,3.339,,,,,,,,,,,,,54.236
13129,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.039
13130,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.846
13131,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.953
13132,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.833
13133,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.058
13134,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.318
13135,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.204
13136,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.719
13137,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.45
13138,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.502
13139,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.942
13140,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.962
13141,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.558
13142,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.152
13143,4.279,4.675,11.32,3.339,,,,,,,,,,,,,21.793
13144,4.279,4.675,11.32,3.339,,,,,,,,,,,,,17.87
13145,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.186
13146,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.81
13147,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.455
13148,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.556
13149,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.534
13150,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.768
13151,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.561
13152,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.853
13153,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.039
13154,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.495
13155,4.279,4.676,11.32,3.339,,,,,,,,,,,,,32.242
13156,4.279,4.676,11.32,3.339,,,,,,,,,,,,,7.686
13157,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.386
13158,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.681
13159,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.606
13160,4.279,4.676,11.32,3.339,,,,,,,,,,,,,43.436
13161,4.279,4.676,11.32,3.339,,,,,,,,,,,,,10.609
13162,4.279,4.675,11.32,3.339,,,,,,,,,,,,,6.254
13163,4.279,4.675,11.32,3.339,,,,,,,,,,,,,28.029
13164,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.991
13167,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.781
13168,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.982
13169,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.966
13170,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.961
13171,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.719
13172,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.498
13173,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.935
13174,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.631
13175,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.846
13176,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.429
13177,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.981
13178,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.016
13179,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.34
13183,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.534
13184,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.974
13185,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.069
13186,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.007
13187,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.774
13190,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.487
13191,4.279,4.676,11.32,3.339,,,,,,,,,,,,,40.43
13192,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.795
13193,4.279,4.676,11.32,3.339,,,,,,,,,,,,,13.306
13194,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.809
13196,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.555
13197,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.146
13198,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.61
13200,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.927
13201,4.279,4.675,11.32,3.339,,,,,,,,,,,,,18.505
13202,4.279,4.675,11.32,3.339,,,,,,,,,,,,,17.469
13203,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.267
13206,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
13207,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.47
13208,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.751
13209,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.24
13210,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.779
13211,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.794
13212,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.862
13213,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.213
13214,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.993
13217,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.074
13218,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.862
13221,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.312
13223,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.2
13224,4.279,4.676,11.32,3.339,,,,,,,,,,,,,37.124
13225,4.279,4.676,11.32,3.339,,,,,,,,,,,,,5.359
13226,4.279,4.676,11.32,3.339,,,,,,,,,,,,,31.523
13227,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.867
13228,4.279,4.675,11.32,3.339,,,,,,,,,,,,,21.06
13229,4.279,4.675,11.32,3.339,,,,,,,,,,,,,17.629
13230,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.977
13231,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.372
13232,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.652
13233,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.118
13235,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.955
13236,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.268
13237,4.279,4.676,11.32,3.339,,,,,,,,,,,,,34.056
13238,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.124
13239,4.279,4.676,11.32,3.339,,,,,,,,,,,,,26.526
13240,4.279,4.676,11.32,3.339,,,,,,,,,,,,,13.144
13241,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.974
13244,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.449
13245,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.763
13246,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.608
13247,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.013
13248,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.108
13250,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.033
13251,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.09
13252,4.279,4.676,11.32,3.339,,,,,,,,,,,,,31.026
13253,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.307
13254,4.279,4.676,11.32,3.339,,,,,,,,,,,,,45.039
13255,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.987
13256,4.279,4.676,11.32,3.339,,,,,,,,,,,,,7.512
13257,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.976
13258,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.135
13259,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.231
13261,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.258
13262,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.861
13263,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.963
13264,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.999
13265,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.939
13266,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.597
13267,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.36
13268,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.217
13269,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.391
13270,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.305
13271,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.432
13273,4.279,4.676,11.32,3.339,,,,,,,,,,,,,27.91
13274,4.279,4.675,11.32,3.339,,,,,,,,,,,,,10.033
13275,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.435
13276,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.245
13277,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.704
13278,4.279,4.675,11.32,3.339,,,,,,,,,,,,,21.244
13279,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.754
13280,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.171
13281,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.023
13282,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.591
13283,4.279,4.676,11.32,3.339,,,,,,,,,,,,,37.802
13284,4.279,4.676,11.32,3.339,,,,,,,,,,,,,8.976
13285,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.666
13286,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.988
13287,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.944
13288,4.279,4.676,11.32,3.339,,,,,,,,,,,,,49.546
13289,4.279,4.676,11.32,3.339,,,,,,,,,,,,,5.319
13290,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.579
13291,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.513
13292,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
13293,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.959
13294,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.602
13295,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.337
13296,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.461
13297,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.805
13299,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.735
13300,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.19
13301,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.005
13302,4.279,4.675,11.32,3.339,,,,,,,,,,,,,24.306
13303,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.922
13304,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.984
13305,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.911
13306,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.019
13307,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.916
13308,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.231
13309,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.958
13310,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.343
13311,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.495
13312,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.866
13313,4.279,4.676,11.32,3.339,,,,,,,,,,,,,30.164
13314,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.023
13315,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.095
13316,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.829
13317,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.956
13318,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.001
13321,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.965
13322,4.279,4.676,11.32,3.339,,,,,,,,,,,,,39.649
13323,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.952
13324,4.279,4.675,11.32,3.339,,,,,,,,,,,,,16.211
13326,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.99
13327,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.974
13328,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.021
13329,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.325
13330,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.784
13331,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.962
13332,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
13334,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.574
13335,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.977
13336,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.011
13337,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.75
13338,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.491
13339,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.276
13340,4.279,4.676,11.32,3.339,,,,,,,,,,,,,30.959
13342,4.279,4.676,11.32,3.339,,,,,,,,,,,,,13.101
13343,4.279,4.675,11.32,3.339,,,,,,,,,,,,,18.87
13344,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.245
13346,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.98
13347,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
13348,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.225
13349,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.706
13350,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.188
13351,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.743
13352,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.986
13353,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.216
13356,4.279,4.675,11.32,3.339,,,,,,,,,,,,,3.928
13357,4.279,4.676,11.32,3.339,,,,,,,,,,,,,9.574
13358,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.73
13359,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.209
13360,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.113
13362,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.958
13363,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.321
13364,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.878
13365,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.956
13366,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.704
13367,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.007
13368,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.998
13369,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.178
13370,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.964
13372,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.949
13375,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.063
13376,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.345
13377,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.812
13378,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.986
13379,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.027
13381,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.95
13382,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.992
13383,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.854
13384,4.279,4.676,11.32,3.339,,,,,,,,,,,,,26.157
13385,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.376
13386,4.279,4.676,11.32,3.339,,,,,,,,,,,,,13.673
13387,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.004
13388,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.995
13389,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.747
13390,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.13
13391,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.019
13392,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.983
13393,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.212
13394,4.279,4.675,11.32,3.339,,,,,,,,,,,,,28.448
13396,4.279,4.676,11.32,3.339,,,,,,,,,,,,,29.247
13397,4.279,4.676,11.32,3.339,,,,,,,,,,,,,10.668
13399,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.88
13400,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.282
13401,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.993
